504,94.8643,1.56,8999.2354,2.43,853706.1681,3.79
486,98.5393,1.58,9709.9936,2.49,956815.9767,3.94
474,98.6643,1.60,9734.6440,2.56,960461.8453,4.09
498,96.2,1.52,9254.4,2.31,890277.1,3.51
486,98.3214,1.54,9667.0976,2.37,950482.5796,3.65
492,98.6643,1.57,9734.6440,2.46,960461.8453,3.86
492,98.6607,1.42,9733.9337,2.01,960356.7150,2.86
486,91.75,1.46,8418.06,2.13,772357.23,3.11
498,97.5357,1.48,9513.2127,2.19,927877.8672,3.24
486,97.7714,1.51,9559.2466,2.28,934620.9286,3.44
498,97.9857,1.54,9601.1974,2.37,940780.0485,3.65
492,97.8786,1.48,9580.2203,2.19,937698.5543,3.24
516,98,1.52,9604,2.31,941192,3.51
492,95.5393,1.55,9127.7578,2.40,872059.5950,3.72
510,98.4429,1.57,9691.0045,2.46,954010.5928,3.86
486,97.3161,1.61,9470.4233,2.59,921624.6627,4.17
474,97.8786,1.63,9580.2203,2.65,937698.5543,4.33
486,97.0929,1.66,9427.0312,2.75,915297.8005,4.57
510,90.4071,1.69,8173.4437,2.85,738937.3446,4.82
480,98.5429,1.57,9710.7031,2.46,956920.8484,3.86
474,96.2,1.59,9254.4,2.52,890277.1,4.01
474,97.7679,1.62,9558.5622,2.62,934520.5601,4.25
486,95.0857,1.65,9041.2903,2.72,859697.4213,4.49
510,97.4357,1.68,9493.7156,2.82,925026.8284,4.74
480,98.5536,1.71,9712.8120,2.92,957232.5959,5.00
486,97.7714,1.73,9559.2466,2.99,934620.9286,5.17
486,97.9857,1.53,9601.1974,2.34,940780.0485,3.58
498,93.075,1.56,8662.955,2.43,806304.594,3.79
480,98.4321,1.59,9688.8783,2.52,953696.6387,4.01
480,97.2071,1.61,9449.2202,2.59,918531.3016,4.17
468,98.2214,1.65,9647.4434,2.72,947585.3989,4.49
480,98.2143,1.49,9646.0487,2.22,947379.9232,3.30
498,98.4393,1.52,9690.2957,2.31,953905.9338,3.51
492,101.786,1.55,10360.389,2.40,1054542.635,3.72
474,98.5393,1.43,9709.9936,2.04,956815.9767,2.92
486,96.5357,1.46,9319.1413,2.13,899629.8359,3.11
480,98.6643,1.49,9734.6440,2.22,960461.8453,3.30
474,98,1.51,9604,2.28,941192,3.44
468,97.6571,1.54,9536.9091,2.37,931346.8935,3.65
468,99.2143,1.57,9843.4773,2.46,976613.7123,3.86
486,93.4143,1.52,8726.2314,2.31,815154.8020,3.51
492,98.2214,1.54,9647.4434,2.37,947585.3989,3.65
480,98.1107,1.57,9625.7094,2.46,944385.0925,3.86
492,96.2,1.60,9254.4,2.56,890277.1,4.09
498,95.1964,1.62,9062.3545,2.62,862703.5308,4.25
498,96.0893,1.65,9233.1535,2.72,887207.2637,4.49
474,96.7679,1.68,9364.0264,2.82,906137.1770,4.74
480,98.3214,1.71,9667.0976,2.92,950482.5796,5.00
480,98.1071,1.73,9625.0030,2.99,944281.1387,5.17
444,97.8786,1.59,9580.2203,2.52,937698.5543,4.01
486,95.875,1.62,9192.015,2.62,881284.498,4.25
498,98.5536,1.65,9712.8120,2.72,957232.5959,4.49
486,98.8857,1.45,9778.3816,2.10,966942.1157,3.04
504,100.946,1.48,10190.094,2.19,1028649.321,3.24
492,97.875,1.51,9579.515,2.28,937595.091,3.44
474,97.7679,1.53,9558.5622,2.34,934520.5601,3.58
